descricao;dados_imovel;caracteristicas;coordenadas;link;preco;anunciante
Apartamento T0 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA BRUTA': '38m²', 'ANO DE CONSTRUÇÃO': '2026', 'REFERÊNCIA': 'CasaSAPO_APTSFS245', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '1 358', 'CLIQUES': '19', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Corredor: 1', 'Cozinha(s): 1', 'Open Space: 1', 'Sala(s): 1', 'Total quarto(s): Não', 'Varandas: 1'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Centro Comercial', 'Centro da Cidade', 'Centro de Saúde', 'Comércio Tradicional', 'Escola', 'Espaços Verdes', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Metro', 'Orientação Solar: Poente', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Vista para Cidade', 'Zona Comercial', 'Zona Histórica'], 'equipamentos': ['Bomba de calor', 'Caixilharia corte térmico', 'Combinado', 'Elevador', 'Exaustor', 'Forno', 'Isolamento Acústico', 'Isolamento Térmico', 'Placa Vitrocerâmica', 'Poliban/Base de Duche', 'Roupeiros', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Luz Natural'], 'extras': ['Conservação: Excelente', 'Fim da construção: 2026-12-31', 'Inicio da construção: 2025-05-01', 'Piso: 4'], 'areas': ['Área de Casa de Banho: 5.20', 'Área de Sala: 23.00', 'Área Bruta: 38.00'], 'infraestruturas': ['Acesso Pavimentado']};{'lat': '41.1795678471', 'long': '-8.5835456725'};https://casa.sapo.pt/comprar-apartamento-t0-porto-paranhos-3230ca9c-f05f-11ef-9e61-060000000056.html;222.500 €;IMOJOY Real Estate
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '99m²', 'ÁREA BRUTA': '152m²', 'REFERÊNCIA': 'CasaSAPO_31047', 'CERTIFICAÇÃO ENERGÉTICA': 'F', 'VISUALIZAÇÕES': '422', 'CLIQUES': '12', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Sala(s): 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Centro de Saúde', 'Comércio Tradicional', 'Escola', 'Espaços Verdes', 'Estacionamento', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Polícia', 'Posto de Combustível', 'Transportes Públicos', 'Zona Comercial'], 'seguranca': ['Vídeo vigilância'], 'equipamentos': ['Aquecimento autónomo', 'Bomba de calor', 'Combinado', 'Detector de Incêndio', 'Elevador', 'Estores Electricos', 'Exaustor', 'Forno', 'Isolamento Acústico', 'Isolamento Térmico', 'Janelas Alumínio', 'Máquina de Lavar Louça', 'Máquina de Lavar Roupa', 'Microondas', 'Painéis Fotovoltaicos', 'Porta Corta Fogo', 'Pré-instalação carregamento elétrico de veículos', 'Vidros Duplos'], 'conforto-e-lazer': ['Luz Natural', 'Saudável'], 'extras': ['Piso: 3'], 'areas': ['Área Bruta: 152.60', 'Área Terraço: 53.60', 'Área Útil: 99.00'], 'infraestruturas': ['Terraço', 'Garagem: 1']};{'lat': '41.17672', 'long': '-8.63129'};https://casa.sapo.pt/comprar-apartamento-t2-porto-ramalde-prelada-dcba2f4c-00c2-11f0-9e61-060000000056.html;484.000 €;Dils Portugal
Apartamento T1 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '47m²', 'ÁREA BRUTA': '47m²', 'REFERÊNCIA': 'CasaSAPO_15945', 'CERTIFICAÇÃO ENERGÉTICA': 'B-', 'VISUALIZAÇÕES': '1 417', 'CLIQUES': '26', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Cozinha(s)', 'Hall de Entrada', 'Sala(s): 1', 'Total quarto(s): 1'], 'zona-envolvente': ['Banco', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Polícia', 'Praça Táxis', 'Transportes Públicos', 'Zona Comercial'], 'equipamentos': ['Elevador', 'Ar Condicionado'], 'extras': ['Piso: 2', 'Inicio da construção', 'Fim da construção'], 'areas': ['Área Útil: 47.30', 'Área de Quarto: 10.00', 'Área de Casa de Banho: 3.60', 'Área de Sala: 11.40', 'Área Bruta: 47.30'], 'infraestruturas': ['Terraço']};{'lat': '41.1467597', 'long': '-8.605625'};https://casa.sapo.pt/comprar-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-rua-de-santa-catarina-66e883ae-149b-11ec-a521-060000000056.html;355.000 €;Dils Portugal
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '89m²', 'ÁREA BRUTA': '106m²', 'REFERÊNCIA': 'CasaSAPO_22972', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '1 947', 'CLIQUES': '39', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Cozinha(s)', 'Sala(s): 1', 'Sala(s) de Jantar', 'Total quarto(s): 2', 'Varandas: 1'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Estacionamento Público', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Metro', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Zona Comercial'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Elevador', 'Isolamento Térmico', 'Vidros Duplos'], 'extras': ['Piso: 4'], 'areas': ['Área Bruta: 106.49', 'Área Útil: 89.54', 'Área Varanda: 16.95'], 'infraestruturas': ['Garagem: 1']};{'lat': '41.17992', 'long': '-8.58244'};https://casa.sapo.pt/comprar-apartamento-t2-porto-paranhos-fernao-magalhaes-eeb19973-5b94-11ee-a521-060000000056.html;372.700 €;Dils Portugal
Apartamento T3 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '137m²', 'ÁREA BRUTA': '178m²', 'REFERÊNCIA': 'CasaSAPO_23005', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '1 902', 'CLIQUES': '38', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Cozinha(s)', 'Sala(s): 1', 'Sala(s) de Jantar', 'Total quarto(s): 3', 'Varandas: 1'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Estacionamento Público', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Metro', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Zona Comercial'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Elevador', 'Isolamento Térmico', 'Vidros Duplos'], 'extras': ['Piso: 6'], 'areas': ['Área Bruta: 178.48', 'Área Útil: 137.66', 'Área Varanda: 40.82'], 'infraestruturas': ['Garagem: 2']};{'lat': '41.17992', 'long': '-8.58244'};https://casa.sapo.pt/comprar-apartamento-t3-porto-paranhos-fernao-magalhaes-fb4c75bd-5bb5-11ee-a521-060000000056.html;606.800 €;Dils Portugal
Apartamento T3+2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA BRUTA': '233m²', 'ANO DE CONSTRUÇÃO': '2029', 'REFERÊNCIA': 'CasaSAPO_92025', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '1 078', 'CLIQUES': '25', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa de Banho Privativa: 1', 'Casa(s) de Banho: 4', 'Cozinha(s): 1', 'Hall de Entrada: 1', 'Hall de Quartos: 1', 'Open Space: 1', 'Sala(s): 2', 'Suite(s): 3', 'Total quarto(s): 3', 'Varandas: 3', 'Total quarto(s) interiores: 2'], 'zona-envolvente': ['Centro Comercial', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Excelentes Acessos', 'Hipermercado', 'Hospital', 'Perto da praia', 'Transportes Públicos', 'Universidade', 'Zona Comercial'], 'seguranca': ['Vídeo vigilância'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Carregamento eléctrico de veículos', 'Combinado', 'Detector de Incêndio', 'Exaustor', 'Forno', 'Máquina de Lavar Roupa', 'Microondas', 'Painéis Fotovoltaicos', 'Painéis Solares', 'Piso Radiante: elétrico', 'Placa de Indução', 'Video Porteiro'], 'conforto-e-lazer': ['Cosmopolita', 'Praia'], 'extras': ['Conservação: Excelente', 'Fim da construção: 2029-06-30', 'Piso: 2'], 'areas': ['Área Bruta: 233.00', 'Área Bruta Privativa: 237.00', 'Área Terraço: 68.00', 'Área Varanda: 18.00', 'Área Terraço: 52.00'], 'infraestruturas': ['Garagem: 3', 'Ginásio', 'Jardim', 'Lago', 'Terraço']};{'lat': '41.16461', 'long': '-8.67096'};https://casa.sapo.pt/comprar-apartamento-t3-porto-ramalde-boavista-e82aa9c8-d7bc-4297-a3d3-f8c584cd08b5.html;2.450.000 €;JLL Residential
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '80m²', 'ÁREA BRUTA': '80m²', 'REFERÊNCIA': 'CasaSAPO_18240', 'CERTIFICAÇÃO ENERGÉTICA': 'B-', 'VISUALIZAÇÕES': '1 541', 'CLIQUES': '33', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Sala(s): 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Hospital', 'Metro', 'Polícia', 'Praça Táxis', 'Transportes Públicos', 'Zona Comercial', 'Zona Histórica'], 'equipamentos': ['Alarme', 'Ar Condicionado', 'Elevador'], 'extras': ['Piso: 2'], 'areas': ['Área Bruta: 80.02', 'Área Útil: 80.02']};{'lat': '41.1443818', 'long': '-8.6090185'};https://casa.sapo.pt/comprar-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-baixa-(se)-e7ddcd35-f6ec-11ec-a521-060000000056.html;492.000 €;Dils Portugal
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '82m²', 'ÁREA BRUTA': '87m²', 'REFERÊNCIA': 'CasaSAPO_18233', 'CERTIFICAÇÃO ENERGÉTICA': 'B-', 'VISUALIZAÇÕES': '2 107', 'CLIQUES': '21', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Sala(s): 1', 'Total quarto(s): 2', 'Varandas'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Hospital', 'Metro', 'Polícia', 'Praça Táxis', 'Transportes Públicos', 'Zona Comercial', 'Zona Histórica'], 'equipamentos': ['Alarme', 'Ar Condicionado', 'Elevador'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 87.63', 'Área Útil: 82.99', 'Área Varanda: 4.64'], 'infraestruturas': ['Terraço']};{'lat': '41.1443818', 'long': '-8.6090185'};https://casa.sapo.pt/comprar-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-baixa-(se)-763ae5da-f6ee-11ec-a521-060000000056.html;520.000 €;Dils Portugal
Apartamento T0 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA BRUTA': '51m²', 'ANO DE CONSTRUÇÃO': '2027', 'REFERÊNCIA': 'CasaSAPO_APTMC019', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '3 370', 'CLIQUES': '52', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Cozinha(s): 1', 'Open Space: 1', 'Sala(s): 1', 'Total quarto(s): Não'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Vista para Cidade', 'Zona Comercial', 'Zona Histórica'], 'equipamentos': ['Isolamento Acústico', 'Isolamento Térmico', 'Placa de Indução', 'Poliban/Base de Duche: 1', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Luz Natural'], 'extras': ['Fim da construção: 2027-06-30', 'Piso: 1'], 'areas': ['Área Bruta: 51.60']};{'lat': '41.1517506284', 'long': '-8.6063637011'};https://casa.sapo.pt/comprar-apartamento-t0-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-39eba844-8d34-11ee-a521-060000000056.html;227.240 €;IMOJOY Real Estate
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '80m²', 'ÁREA BRUTA': '121m²', 'REFERÊNCIA': 'CasaSAPO_28036', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '3 311', 'CLIQUES': '58', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa de Banho Privativa', 'Casa(s) de Banho: 2', 'Corredor', 'Cozinha(s)', 'Hall de Entrada', 'Open Space', 'Sala(s): 1', 'Sala(s) de Jantar', 'Suite(s)', 'Total quarto(s): 2'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Bombeiros', 'Campo', 'Centro Comercial', 'Centro da Cidade', 'Centro de Saúde', 'Condomínio Fechado', 'Distância estação comboio: 3 minutos', 'Distância metro: 1 minuto', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Orientação Solar', 'Piscinas', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Vista para Cidade', 'Zona Comercial', 'Zona Histórica'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Caixilharia corte térmico', 'Combinado', 'Elevador', 'Exaustor', 'Forno', 'Máquina de Lavar Roupa', 'Máquina de Secar Roupa', 'Microondas', 'Placa Vitrocerâmica', 'Porta Alta Segurança', 'Roupeiros', 'Toalheiros Aquecidos', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Luz Natural'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 121.30', 'Área Terraço: 40.77', 'Área Útil: 80.53'], 'infraestruturas': ['Jardim']};{'lat': '41.14703', 'long': '-8.61224'};https://casa.sapo.pt/comprar-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-avenida-dos-aliados-aed8a07d-6f60-11ef-9e61-060000000056.html;657.582 €;Dils Portugal
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '109m²', 'ÁREA BRUTA': '109m²', 'REFERÊNCIA': 'CasaSAPO_21386', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '2 704', 'CLIQUES': '41', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Sala(s): 1', 'Total quarto(s): 2', 'Varandas'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Condomínio Fechado', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Hipermercado', 'Hospital', 'Mercado', 'Orientação Solar', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Vista para Rio', 'Zona Comercial', 'Zona Histórica'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Caixilharia corte térmico', 'Combinado', 'Elevador', 'Estores Electricos', 'Exaustor', 'Fogão', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Máquina de Lavar Roupa', 'Microondas', 'Painéis Solares', 'Placa de Indução', 'Placa Vitrocerâmica', 'Porta Alta Segurança', 'Porta Corta Fogo', 'Video Porteiro', 'Vidros Duplos'], 'extras': ['Piso: Não'], 'areas': ['Área Bruta: 109.76', 'Área Útil: 109.76'], 'infraestruturas': ['Garagem: 1']};{'lat': '41.15856', 'long': '-8.58514'};https://casa.sapo.pt/comprar-apartamento-t2-porto-campanha-estadio-do-dragao-808b4515-ed95-11ed-a521-060000000056.html;445.000 €;Dils Portugal
Apartamento T3 para comprar no Porto;{'ESTADO': 'Em projecto', 'ÁREA ÚTIL': '142m²', 'ÁREA BRUTA': '142m²', 'REFERÊNCIA': 'CasaSAPO_28248', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '4 446', 'CLIQUES': '45', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Cozinha(s): 1', 'Hall de Entrada: 1', 'Sala(s): 1', 'Total quarto(s): 3'], 'zona-envolvente': ['Auto-Estrada', 'Banco', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos'], 'equipamentos': ['Ar Condicionado', 'Elevador'], 'extras': ['Piso: 3'], 'areas': ['Área Bruta: 142.90', 'Área Útil: 142.90'], 'infraestruturas': ['Arrecadação', 'Garagem: 2', 'Jardim', 'Parque infantil', 'Piscina Comum', 'Terraço']};{'lat': '41.163911', 'long': '-8.5882543'};https://casa.sapo.pt/comprar-apartamento-t3-porto-campanha-alameda-antas-406725df-7b25-11ef-9e61-060000000056.html;708.000 €;Dils Portugal
Apartamento T2+1 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '100m²', 'ÁREA BRUTA': '135m²', 'REFERÊNCIA': 'CasaSAPO_30891', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '2 055', 'CLIQUES': '23', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa de banho de serviço', 'Casa(s) de Banho: 2', 'Cozinha(s)', 'Hall de Quartos', 'Lavabo', 'Sala(s): 1', 'Suite(s)', 'Total quarto(s): 2', 'Total quarto(s) interiores: 1', 'Varandas'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Banco', 'Centro da Cidade', 'Comércio Tradicional', 'Distância estação comboio: 300m', 'Distância metro: 200m', 'Escola', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Polícia', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Vista para Cidade'], 'seguranca': ['Vídeo vigilância'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Caixilharia corte térmico', 'Carregamento eléctrico de veículos', 'Combinado', 'Detector de Fumos', 'Elevador', 'Exaustor', 'Fogão', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Máquina de Secar Roupa', 'Placa de Indução', 'Roupeiros', 'Toalheiros Aquecidos', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Histórico'], 'extras': ['Piso: 3'], 'areas': ['Área (m²)', 'Área Bruta: 135.00', 'Área Útil: 100.00', 'Área Varanda: 3.00', 'Área Terraço: 32.00'], 'infraestruturas': ['Arrecadação', 'Estacionamento c/ carregamento elétrico', 'Garagem: 1', 'Terraço']};{'lat': '41.15389', 'long': '-8.61855'};https://casa.sapo.pt/comprar-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-cedofeita-(santo-ildefonso)-8cedd551-fb53-11ef-9e61-060000000056.html;750.000 €;Dils Portugal
Apartamento T3 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA BRUTA': '133m²', 'ANO DE CONSTRUÇÃO': '2026', 'REFERÊNCIA': 'CasaSAPO_APTADF201', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '449', 'CLIQUES': '20', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Corredor: 1', 'Cozinha(s): 1', 'Despensa(s): 1', 'Hall de Entrada: 1', 'Número de pisos: 1', 'Sala(s): 1', 'Total quarto(s): 3', 'Varandas: 1'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Auto-Estrada', 'Banco', 'Centro Comercial', 'Centro da Cidade', 'Comércio Tradicional', 'Escola', 'Espaços Verdes', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Orientação Solar: Nascente/Poente', 'Posto de Combustível', 'Transportes Públicos', 'Vista para Cidade'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Combinado', 'Elevador', 'Exaustor', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Janelas Alumínio', 'Ligação Wi-fi', 'Microondas', 'Placa de Indução', 'Poliban/Base de Duche: 2', 'Roupeiros: 3', 'Video Porteiro: 1', 'Vidros Duplos'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Luz Natural'], 'extras': ['Conservação: Excelente', 'Fim da construção: 2026-01-31', 'Piso: 1'], 'areas': ['Área Bruta: 133.50'], 'infraestruturas': ['Acesso Mobilidade Reduzida', 'Acesso Pavimentado']};{'lat': '41.1440725767', 'long': '-8.6139340063'};https://casa.sapo.pt/comprar-apartamento-t3-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-e4b71e83-6eec-11f0-9e61-060000000056.html;980.000 €;IMOJOY Real Estate
Apartamento T4 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '194m²', 'ÁREA BRUTA': '208m²', 'REFERÊNCIA': 'CasaSAPO_21410', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '1 791', 'CLIQUES': '26', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 4', 'Sala(s): 1', 'Total quarto(s): 4', 'Varandas'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Condomínio Fechado', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Hipermercado', 'Hospital', 'Mercado', 'Orientação Solar', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Vista para Rio', 'Zona Comercial', 'Zona Histórica'], 'equipamentos': ['Ar Condicionado', 'Caixilharia corte térmico', 'Combinado', 'Elevador', 'Estores Electricos', 'Exaustor', 'Extracção de Fumos', 'Fogão', 'Fogão Eléctrico', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Máquina de Lavar Roupa', 'Microondas', 'Painéis Solares', 'Placa Vitrocerâmica', 'Porta Corta Fogo', 'Video Porteiro', 'Vidros Duplos'], 'extras': ['Piso: 3'], 'areas': ['Área Bruta: 208.17', 'Área Útil: 194.09', 'Área Varanda: 14.08'], 'infraestruturas': ['Garagem: 2']};{'lat': '41.15856', 'long': '-8.58514'};https://casa.sapo.pt/comprar-apartamento-t4-porto-campanha-estadio-do-dragao-8efb42f6-ee50-11ed-a521-060000000056.html;835.000 €;Dils Portugal
Apartamento T3 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '126m²', 'ÁREA BRUTA': '140m²', 'REFERÊNCIA': 'CasaSAPO_28533', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '1 731', 'CLIQUES': '48', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Sala(s): 1', 'Suite(s)', 'Total quarto(s): 3', 'Varandas'], 'zona-envolvente': ['Distância aeroporto: 15 minutos', 'Distância metro: 10 minutos a pé', 'Excelentes Acessos', 'Farmácia', 'Metro', 'Transportes Públicos', 'Vista para Cidade'], 'seguranca': ['Vídeo vigilância'], 'equipamentos': ['Bomba de calor', 'Caixilharia corte térmico', 'Detector de Incêndio', 'Elevador', 'Fogão', 'Forno', 'Frigorífico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Placa Vitrocerâmica', 'Pré-instalação ar condicionado', 'Vidros Duplos'], 'conforto-e-lazer': ['Luz Natural'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 140.00', 'Área Útil: 126.00', 'Área Varanda: 14.00'], 'infraestruturas': ['Estacionamento Interior', 'Garagem: 1']};{'lat': '41.15065', 'long': '-8.59343'};https://casa.sapo.pt/comprar-apartamento-t3-porto-bonfim-rua-de-pinto-bessa-cfa7677b-84e1-11ef-9e61-060000000056.html;470.000 €;Dils Portugal
